"Original asset URL","Type","HTTP status","Local file","Size (bytes)","Status","Note"
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c22f019925272302c229_Savoy%20(0-11-01-11).webp","image","200","assets/images/6750c22f019925272302c229_Savoy-0-11-01-11-.webp","7460","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c22fc9ebbbcbdfa3c9f2_Savoy%20(0-12-11-12).webp","image","200","assets/images/6750c22fc9ebbbcbdfa3c9f2_Savoy-0-12-11-12-.webp","5790","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c22f774a5b2a43c74cbe_Savoy%20(0-14-39-08).webp","image","200","assets/images/6750c22f774a5b2a43c74cbe_Savoy-0-14-39-08-.webp","13174","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c22f019925272302c21a_Savoy%20(0-14-47-03).webp","image","200","assets/images/6750c22f019925272302c21a_Savoy-0-14-47-03-.webp","10796","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c22f0d6c11ee5940b40f_Savoy%20(0-17-22-18).webp","image","200","assets/images/6750c22f0d6c11ee5940b40f_Savoy-0-17-22-18-.webp","5768","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c22f7a05872b0391e8a9_Savoy%20(0-20-37-07).webp","image","200","assets/images/6750c22f7a05872b0391e8a9_Savoy-0-20-37-07-.webp","5638","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c22f12356fe31c243402_Savoy%20(0-24-07-10).webp","image","200","assets/images/6750c22f12356fe31c243402_Savoy-0-24-07-10-.webp","12440","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c22fbe9f371ed737eab0_Savoy%20(0-25-09-16).webp","image","200","assets/images/6750c22fbe9f371ed737eab0_Savoy-0-25-09-16-.webp","9448","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c22f421c22dffff48368_Savoy%20(0-26-58-14).webp","image","200","assets/images/6750c22f421c22dffff48368_Savoy-0-26-58-14-.webp","27770","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c22f54dd79329e680ef7_Savoy%20(0-30-59-20).webp","image","200","assets/images/6750c22f54dd79329e680ef7_Savoy-0-30-59-20-.webp","5718","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c22f130e2f801407571c_Savoy%20(0-32-25-10).webp","image","200","assets/images/6750c22f130e2f801407571c_Savoy-0-32-25-10-.webp","5512","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c22f6c7f401803e909c8_Savoy%20(0-32-56-13).webp","image","200","assets/images/6750c22f6c7f401803e909c8_Savoy-0-32-56-13-.webp","14684","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c22f661412a2154dc808_Savoy%20(0-36-18-21).webp","image","200","assets/images/6750c22f661412a2154dc808_Savoy-0-36-18-21-.webp","7652","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c22f37cd1cd9f91e8e5f_Savoy%20(0-42-24-15).webp","image","200","assets/images/6750c22f37cd1cd9f91e8e5f_Savoy-0-42-24-15-.webp","7876","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/67b33c467d57178b71d24834_FIPADOC.png","image","200","assets/images/67b33c467d57178b71d24834_FIPADOC.png","11192","done",""
"https://cdn.prod.website-files.com/plugins/Basic/assets/placeholder.60f9b1840c.svg","svg","403","","0","failed","Protected — skipped"
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/67b33c6262a32eb13aa6ee89_Santa%20Barbara%20International%20Film%20Festival.png","image","200","assets/images/67b33c6262a32eb13aa6ee89_Santa-Barbara-International-Film-Festival.png","23614","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/67b33c7af355a66a3943725c_Krakow%20Film%20Festival.png","image","200","assets/images/67b33c7af355a66a3943725c_Krakow-Film-Festival.png","35780","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/67b33c8a435141472d4c0fdc_JIFF.png","image","200","assets/images/67b33c8a435141472d4c0fdc_JIFF.png","9585","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/67b33c94d8704f2cda607582_UK%20Jewish%20Film%20Festival.png","image","200","assets/images/67b33c94d8704f2cda607582_UK-Jewish-Film-Festival.png","8167","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/67b33c04d36dc4f709693c8b_Warsaw%20Film%20Festival.png","image","200","assets/images/67b33c04d36dc4f709693c8b_Warsaw-Film-Festival.png","15120","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/67b33cab736f467d49bc0aca_Atlanta%20Jewish%20Film%20Festival.png","image","200","assets/images/67b33cab736f467d49bc0aca_Atlanta-Jewish-Film-Festival.png","18597","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/67b33cba5c710c791d95902f_Seattle%20Jewish%20Film%20Festival.png","image","200","assets/images/67b33cba5c710c791d95902f_Seattle-Jewish-Film-Festival.png","20409","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/67b33d1bb9ef6fb5cb854f72_Boca%20International%20Jewish%20Film%20Festival.png","image","200","assets/images/67b33d1bb9ef6fb5cb854f72_Boca-International-Jewish-Film-Festival.png","26552","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/67b33d24a804fa02a1779848_Ophir%20Awards.png","image","200","assets/images/67b33d24a804fa02a1779848_Ophir-Awards.png","17778","done",""
"https://cdn.jsdelivr.net/gh/niccolomiranda/siena/Moon.mp4","video","200","","16753595","failed","Skipped: exceeds size limit"
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/678fa9b886f976d7dd959be9_moon-12-house.webp","image","200","assets/images/678fa9b886f976d7dd959be9_moon-12-house.webp","32748","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/678fa9b886f976d7dd959be9_moon-12-house-p-500.webp","image","200","assets/images/678fa9b886f976d7dd959be9_moon-12-house-p-500.webp","9446","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/678fa9b886f976d7dd959be9_moon-12-house-p-800.webp","image","200","assets/images/678fa9b886f976d7dd959be9_moon-12-house-p-800.webp","18128","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/678fa9b886f976d7dd959be9_moon-12-house-p-1080.webp","image","200","assets/images/678fa9b886f976d7dd959be9_moon-12-house-p-1080.webp","26600","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c201c90bd57118d82564_Moon12%20Prores422hq%20Lt%20Rt%2002.06.16%20(0-01-02-01).webp","image","200","assets/images/6750c201c90bd57118d82564_Moon12-Prores422hq-Lt-Rt-02.06.16-0-01-02-01-.webp","17588","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c20114882ab5f2fd6d77_Moon12%20Prores422hq%20Lt%20Rt%2002.06.16%20(0-01-40-19).webp","image","200","assets/images/6750c20114882ab5f2fd6d77_Moon12-Prores422hq-Lt-Rt-02.06.16-0-01-40-19-.webp","5716","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c201dcfc0cba856fe41d_Moon12%20Prores422hq%20Lt%20Rt%2002.06.16%20(0-03-52-15).webp","image","200","assets/images/6750c201dcfc0cba856fe41d_Moon12-Prores422hq-Lt-Rt-02.06.16-0-03-52-15-.webp","23798","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c2017edbf7042204cd0d_Moon12%20Prores422hq%20Lt%20Rt%2002.06.16%20(0-04-23-15).webp","image","200","assets/images/6750c2017edbf7042204cd0d_Moon12-Prores422hq-Lt-Rt-02.06.16-0-04-23-15-.webp","15510","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c201ed8eda169b742f52_Moon12%20Prores422hq%20Lt%20Rt%2002.06.16%20(0-05-02-10).webp","image","200","assets/images/6750c201ed8eda169b742f52_Moon12-Prores422hq-Lt-Rt-02.06.16-0-05-02-10-.webp","8206","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c201fcd7c8946c32b887_Moon12%20Prores422hq%20Lt%20Rt%2002.06.16%20(0-05-56-16).webp","image","200","assets/images/6750c201fcd7c8946c32b887_Moon12-Prores422hq-Lt-Rt-02.06.16-0-05-56-16-.webp","10178","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c2013988ae0d169417ee_Moon12%20Prores422hq%20Lt%20Rt%2002.06.16%20(0-14-36-05).webp","image","200","assets/images/6750c2013988ae0d169417ee_Moon12-Prores422hq-Lt-Rt-02.06.16-0-14-36-05-.webp","15230","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c202ce07da951d2ef1cd_Moon12%20Prores422hq%20Lt%20Rt%2002.06.16%20(0-16-01-12).webp","image","200","assets/images/6750c202ce07da951d2ef1cd_Moon12-Prores422hq-Lt-Rt-02.06.16-0-16-01-12-.webp","33724","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c202ce07da951d2ef1cd_Moon12%20Prores422hq%20Lt%20Rt%2002.06.16%20(0-16-01-12)-p-500.webp","image","200","assets/images/6750c202ce07da951d2ef1cd_Moon12-Prores422hq-Lt-Rt-02.06.16-0-16-01-12-p-500.webp","12844","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c201e3f9c080ac8abee3_Moon12%20Prores422hq%20Lt%20Rt%2002.06.16%20(0-17-03-13).webp","image","200","assets/images/6750c201e3f9c080ac8abee3_Moon12-Prores422hq-Lt-Rt-02.06.16-0-17-03-13-.webp","25938","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c201468564195ba0d6f5_Moon12%20Prores422hq%20Lt%20Rt%2002.06.16%20(0-17-26-19).webp","image","200","assets/images/6750c201468564195ba0d6f5_Moon12-Prores422hq-Lt-Rt-02.06.16-0-17-26-19-.webp","14690","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c20134feea701b7f0322_Moon12%20Prores422hq%20Lt%20Rt%2002.06.16%20(0-21-42-16).webp","image","200","assets/images/6750c20134feea701b7f0322_Moon12-Prores422hq-Lt-Rt-02.06.16-0-21-42-16-.webp","14674","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c201ea6a497048530745_Moon12%20Prores422hq%20Lt%20Rt%2002.06.16%20(0-22-21-11).webp","image","200","assets/images/6750c201ea6a497048530745_Moon12-Prores422hq-Lt-Rt-02.06.16-0-22-21-11-.webp","11684","done",""
